product_id,product_name,product_category,product_category_tree,image_urls,product_url
4537,"Dung dịch uống A.T Desloratadin 2.5mg An Thiên giảm viêm mũi dị ứng, nổi mày đay mạn tính (30 ống x 5ml)",Thuốc chống dị ứng,Thuốc>>Thuốc dị ứng>>Thuốc chống dị ứng,https://cms-prod.s3-sgn09.fptcloud.com/00015240_at_desloratadin_30_ong_x_5ml_9320_5b30_large_83d4f6e91b.JPG***https://cms-prod.s3-sgn09.fptcloud.com/00015240_at_desloratadin_30_ong_x_5ml_1619503306_a898bf44f8.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00015240_at_desloratadin_30_ong_x_5ml_4370_5b30_large_2ac98e3651.JPG***https://cms-prod.s3-sgn09.fptcloud.com/00015240_at_desloratadin_30_ong_x_5ml_2721_5b30_large_4d09917070.JPG***https://cms-prod.s3-sgn09.fptcloud.com/00015240_at_desloratadin_30_ong_x_5ml_8903_5b30_large_92deb6cb74.JPG***https://cms-prod.s3-sgn09.fptcloud.com/00015240_at_desloratadin_30_ong_x_5ml_4726_6087_large_42743b74ce.jpg,https://nhathuoclongchau.com.vn/thuoc/at-desloratadin-30-ong-x-5ml-14956.html
4538,"Thuốc Telfast Kids 30mg Sanofi điều trị viêm mũi dị ứng, mày đay cho trẻ em (1 vỉ x 10 viên)",Thuốc chống dị ứng,Thuốc>>Thuốc dị ứng>>Thuốc chống dị ứng,https://cms-prod.s3-sgn09.fptcloud.com/00021370_telfast_kids_sanofi_30mg_1x10_6773_60b8_large_acab09c481.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00021370_telfast_kids_sanofi_30mg_1x10_1619502545_9b03f78ad2.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00021370_telfast_kids_sanofi_30mg_1x10_9905_6087_large_8bc995d3bc.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00021370_telfast_kids_sanofi_30mg_1x10_9230_60b8_large_0862bbe9b2.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00021370_telfast_kids_sanofi_30mg_1x10_3220_60b8_large_2c199a2f4d.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00021370_telfast_kids_sanofi_30mg_1x10_3040_60b8_large_7b7bb99747.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00021370_telfast_kids_sanofi_30mg_1x10_7015_60b8_large_3263b84e80.jpg,https://nhathuoclongchau.com.vn/thuoc/telfast-kids-sanofi-30mg-1x10-21728.html
4539,Thuốc Stugeron Janssen điều trị rối loạn tuần hoàn não (25 vỉ x 10 viên),Thuốc say tàu xe,Thuốc>>Thuốc dị ứng>>Thuốc say tàu xe,https://cms-prod.s3-sgn09.fptcloud.com/00006938_stugeron_25mg_2711_63db_large_1142bb5bc1.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00006938_stugeron_25mg_1675322208_2d1be178b4.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00006938_stugeron_25mg_7422_63db_large_8d9881be48.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00006938_stugeron_25mg_3750_63db_large_0c010ef5d4.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00006938_stugeron_25mg_9360_63db_large_8c56edcb95.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00006938_stugeron_25mg_3907_63db_large_8ebb3cb7d2.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00006938_stugeron_25mg_9759_63db_large_9b639719fd.jpg,https://nhathuoclongchau.com.vn/thuoc/stugeron-25mg-2155.html
4540,"Viên nén Lorastad D 5mg Stella giảm viêm mũi dị ứng, mày đay (3 vỉ x 10 viên)",Thuốc chống dị ứng,Thuốc>>Thuốc dị ứng>>Thuốc chống dị ứng,https://cms-prod.s3-sgn09.fptcloud.com/00004544_lorastad_10mg_2606_61dc_large_928c805ea3.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00004544_lorastad_10mg_1625791694_fc9c8217f0.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00004544_lorastad_10mg_7432_61dc_large_f92f2e0766.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00004544_lorastad_10mg_4845_61dc_large_98ea2e50f2.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00004544_lorastad_10mg_8010_61dc_large_d711acd38e.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00004544_lorastad_10mg_4799_61dc_large_57d75303a8.jpg,https://nhathuoclongchau.com.vn/thuoc/lorastad-d-stella-3x10-3182.html
4541,"Thuốc Clorpheniramin 4 DHG điều trị viêm mũi dị ứng, chảy nước mũi (10 vỉ x 20 viên)",Thuốc chống dị ứng,Thuốc>>Thuốc dị ứng>>Thuốc chống dị ứng,https://cms-prod.s3-sgn09.fptcloud.com/00001954_clorpheniramin_4_200v_6315_634e_large_7ee34183b3.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00001954_clorpheniramin_4_200v_1625928537_2fe233ff5d.jpg,https://nhathuoclongchau.com.vn/thuoc/clorpheniramin-4-200v-4228.html
4542,"Thuốc Cetirizine Stella 10mg giảm viêm mũi dị ứng, mày đay (5 vỉ x 10 viên)",Thuốc chống dị ứng,Thuốc>>Thuốc dị ứng>>Thuốc chống dị ứng,https://cms-prod.s3-sgn09.fptcloud.com/IMG_6441_03fd525674.jpg***https://cms-prod.s3-sgn09.fptcloud.com/ceterizine_stella_10mg_770408b504.jpg***https://cms-prod.s3-sgn09.fptcloud.com/IMG_6442_6b31108619.jpg***https://cms-prod.s3-sgn09.fptcloud.com/IMG_6443_af254b64e1.jpg***https://cms-prod.s3-sgn09.fptcloud.com/IMG_6444_93014c428c.jpg***https://cms-prod.s3-sgn09.fptcloud.com/IMG_6445_802dd8fb1f.jpg***https://cms-prod.s3-sgn09.fptcloud.com/IMG_6444_93014c428c.jpg***https://cms-prod.s3-sgn09.fptcloud.com/IMG_6445_802dd8fb1f.jpg***https://cms-prod.s3-sgn09.fptcloud.com/IMG_6447_95086fee8c.jpg***https://cms-prod.s3-sgn09.fptcloud.com/IMG_6448_c1e8fc5475.jpg,https://nhathuoclongchau.com.vn/thuoc/cetirizine-stada-10-mg-4282.html
4543,Thuốc Telfor 60 DHG điều trị các triệu chứng viêm mũi dị ứng (2 vỉ x 10 viên),Thuốc chống dị ứng,Thuốc>>Thuốc dị ứng>>Thuốc chống dị ứng,https://cms-prod.s3-sgn09.fptcloud.com/00015009_telfor_60_2x10_9025_605c_large_fcc434cbcf.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00015009_telfor_60_2x10_1625547173_a89acb0934.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00015009_telfor_60_2x10_9836_605c_large_2e59cbf398.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00015009_telfor_60_2x10_1735_605c_large_ec0e576f1c.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00015009_telfor_60_2x10_5645_605c_large_dea5b6496a.jpg,https://nhathuoclongchau.com.vn/thuoc/telfor-60-2x10-15180.html
4544,Thuốc Telfor 120 DHG điều trị các triệu chứng viêm mũi dị ứng (2 vỉ x 10 viên),Thuốc chống dị ứng,Thuốc>>Thuốc dị ứng>>Thuốc chống dị ứng,https://cms-prod.s3-sgn09.fptcloud.com/00021755_telfor_120mg_dhg_2x10_5243_5d9d_large_c01f32be12.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00021755_telfor_120mg_dhg_2x10_1619528581_802cd2526e.jpg,https://nhathuoclongchau.com.vn/thuoc/telfor-120mg-dhg-2x10-22091.html
4545,"Viên nang mềm Loreze 10mg MEGA We care điều trị viêm mũi dị ứng, mày đay (5 vỉ x 10 viên)",Thuốc chống dị ứng,Thuốc>>Thuốc dị ứng>>Thuốc chống dị ứng,https://cms-prod.s3-sgn09.fptcloud.com/00027601_loreze_10mg_mega_5x10_9234_6361_large_c721a43827.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00027601_loreze_10mg_mega_5x10_1667356199_56bbd5af5f.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00027601_loreze_10mg_mega_5x10_8138_6361_large_a7431386df.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00027601_loreze_10mg_mega_5x10_9745_6361_large_8b9177f36d.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00027601_loreze_10mg_mega_5x10_5815_6361_large_072781cf3a.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00027601_loreze_10mg_mega_5x10_9843_6361_large_58c1d807df.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00027601_loreze_10mg_mega_5x10_4181_6361_large_026e83f092.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00027601_loreze_10mg_mega_5x10_8503_6361_large_aaada0e85d.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00027601_loreze_10mg_mega_5x10_5659_6361_large_5c070e48d2.jpg,https://nhathuoclongchau.com.vn/thuoc/loreze-10mg-mega-5x10-28052.html
4546,"Thuốc Fexofenadin 120-HV USP điều trị viêm mũi dị ứng theo mùa, mày đay mạn tính vô căn (10 vỉ x 10 viên)",Thuốc chống dị ứng,Thuốc>>Thuốc dị ứng>>Thuốc chống dị ứng,https://cms-prod.s3-sgn09.fptcloud.com/00009847_fexofenadin_120_9981_62a6_large_ed1d3f0fcd.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00009847_fexofenadin_120_1618132120_1c594556b4.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00009847_fexofenadin_120_9313_62a6_large_a6d8401fae.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00009847_fexofenadin_120_8110_62a6_large_4f7b99b9eb.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00009847_fexofenadin_120_8043_62a6_large_cc3db84474.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00009847_fexofenadin_120_8809_62a6_large_549e17d411.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00009847_fexofenadin_120_7763_62a6_large_693205b551.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00009847_fexofenadin_120_4861_62a6_large_f5e52c27e3.jpg,https://nhathuoclongchau.com.vn/thuoc/fexofenadin-120-1470.html
4547,"Thuốc Vezyx 5mg Davipharm điều trị viêm mũi dị ứng, mày đay (2 vỉ x 14 viên)",Thuốc chống dị ứng,Thuốc>>Thuốc dị ứng>>Thuốc chống dị ứng,https://cms-prod.s3-sgn09.fptcloud.com/vezyx_de11b4b75d.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00007842_vezyx_1629019817_1f44d7f8d5.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00007842_vezyx_5744_6118_large_077983cc26.jpg,https://nhathuoclongchau.com.vn/thuoc/vezyx-1798.html
4548,"Thuốc Telfast HD 180mg Sanofi điều trị viêm mũi dị ứng, mày đay (1 vỉ x 10 viên)",Thuốc chống dị ứng,Thuốc>>Thuốc dị ứng>>Thuốc chống dị ứng,https://cms-prod.s3-sgn09.fptcloud.com/IMG_1251_828ef725ee.jpg***https://cms-prod.s3-sgn09.fptcloud.com/IMG_1252_f7b393aebe.jpg***https://cms-prod.s3-sgn09.fptcloud.com/IMG_1253_550e4c3fa5.jpg***https://cms-prod.s3-sgn09.fptcloud.com/IMG_1254_fcce10afc2.jpg***https://cms-prod.s3-sgn09.fptcloud.com/IMG_1255_3a6ae095ff.jpg***https://cms-prod.s3-sgn09.fptcloud.com/IMG_1256_0292e2832e.jpg***https://cms-prod.s3-sgn09.fptcloud.com/IMG_1257_c4927329e2.jpg***https://cms-prod.s3-sgn09.fptcloud.com/IMG_1258_702e078501.jpg***https://cms-prod.s3-sgn09.fptcloud.com/telfast_hd_1_99f54f4f90.jpg***https://cms-prod.s3-sgn09.fptcloud.com/telfast_hd_2_df1204df1a.jpg,https://nhathuoclongchau.com.vn/thuoc/telfast-180mg-2051.html
4549,Viên nén Nautamine Sanofi phòng ngừa và điều trị say tàu xe (20 vỉ x 4 viên),Thuốc say tàu xe,Thuốc>>Thuốc dị ứng>>Thuốc say tàu xe,https://cms-prod.s3-sgn09.fptcloud.com/nautamine_405330976b.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00005182_nautamine_1625752164_0bedb582ba.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00005182_nautamine_7470_60e7_large_3e04079939.jpg,https://nhathuoclongchau.com.vn/thuoc/nautamine-2912.html
4550,"Viên nén Lorastad 10mg Stella điều trị viêm mũi dị ứng, hắt hơi, sổ mũi, viêm kết mạc dị ứng (10 vỉ x 10 viên) ",Thuốc chống dị ứng,Thuốc>>Thuốc dị ứng>>Thuốc chống dị ứng,https://cms-prod.s3-sgn09.fptcloud.com/lorastad_10_da861d6807.jpg,https://nhathuoclongchau.com.vn/thuoc/lorastad-10mg-3181.html
4551,"Thuốc Fexostad 180 Stella điều trị viêm mũi dị ứng theo mùa, mày đay vô căn mạn tính (10 viên)",Thuốc chống dị ứng,Thuốc>>Thuốc dị ứng>>Thuốc chống dị ứng,https://cms-prod.s3-sgn09.fptcloud.com/IMG_1709_6513ca3598.jpg***https://cms-prod.s3-sgn09.fptcloud.com/IMG_1710_aa60ce01e5.jpg***https://cms-prod.s3-sgn09.fptcloud.com/IMG_1711_4d25784b34.jpg***https://cms-prod.s3-sgn09.fptcloud.com/IMG_1713_30e283a027.jpg***https://cms-prod.s3-sgn09.fptcloud.com/IMG_1712_3a1c5d9215.jpg***https://cms-prod.s3-sgn09.fptcloud.com/IMG_1714_75c398bde0.jpg***https://cms-prod.s3-sgn09.fptcloud.com/IMG_1715_0e63754a47.jpg***https://cms-prod.s3-sgn09.fptcloud.com/IMG_1716_733d1cf288.jpg***https://cms-prod.s3-sgn09.fptcloud.com/IMG_1717_eff4bfa3f1.jpg***https://cms-prod.s3-sgn09.fptcloud.com/fexostad_180_7913d3ee87.jpg,https://nhathuoclongchau.com.vn/thuoc/fexostad-180-3754.html
4552,Viên nén Lorastad 10 Tab Stella giảm viêm mũi và mày đay mạn tính (2 vỉ x 10 viên),Thuốc chống dị ứng,Thuốc>>Thuốc dị ứng>>Thuốc chống dị ứng,https://cms-prod.s3-sgn09.fptcloud.com/IMG_5887_4482fbcd1a.jpg***https://cms-prod.s3-sgn09.fptcloud.com/lorastatad_10_76bf2c2fb7.jpg***https://cms-prod.s3-sgn09.fptcloud.com/IMG_5888_6509ac9853.jpg***https://cms-prod.s3-sgn09.fptcloud.com/IMG_5889_63492b0fc6.jpg***https://cms-prod.s3-sgn09.fptcloud.com/IMG_5890_9747cd30bf.jpg***https://cms-prod.s3-sgn09.fptcloud.com/IMG_5891_fc76264349.jpg***https://cms-prod.s3-sgn09.fptcloud.com/IMG_5894_1ebb8a9dc4.jpg***https://cms-prod.s3-sgn09.fptcloud.com/IMG_5895_fa72153ea3.jpg,https://nhathuoclongchau.com.vn/thuoc/lorastad-10mg-stada-2x10-20567.html
4553,"Siro Rutantop Mebiphar điều trị triệu chứng viêm mũi dị ứng, mày đay (70ml)",Thuốc chống dị ứng,Thuốc>>Thuốc dị ứng>>Thuốc chống dị ứng,https://cms-prod.s3-sgn09.fptcloud.com/rutantop_6f0823bcce.jpg,https://nhathuoclongchau.com.vn/thuoc/rutantop-70ml-31704.html
4554,Thuốc Xonatrix Forte 180mg DaviPharm điều trị triệu chứng viêm mũi dị ứng theo mùa (10 vỉ x 10 viên) ,Thuốc chống dị ứng,Thuốc>>Thuốc dị ứng>>Thuốc chống dị ứng,https://cms-prod.s3-sgn09.fptcloud.com/00008147_xonatrix_forte_2137_5b43_large_f5ee71ca85.JPG***https://cms-prod.s3-sgn09.fptcloud.com/00008147_xonatrix_forte_1627395209_49e5c5217d.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00008147_xonatrix_forte_1121_5b43_large_3b4f20e273.JPG***https://cms-prod.s3-sgn09.fptcloud.com/00008147_xonatrix_forte_3809_5b43_large_3012db52c1.JPG***https://cms-prod.s3-sgn09.fptcloud.com/00008147_xonatrix_forte_2619_5b43_large_bf7084ddb2.JPG***https://cms-prod.s3-sgn09.fptcloud.com/00008147_xonatrix_forte_6440_5b43_large_9d57ef46c2.JPG***https://cms-prod.s3-sgn09.fptcloud.com/00008147_xonatrix_forte_9020_6100_large_5a05792d01.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00008147_xonatrix_forte_6330_6100_large_0deb109fca.jpg***https://cms-prod.s3-sgn09.fptcloud.com/00008147_xonatrix_forte_3598_6100_large_8240ac5465.jpg,https://nhathuoclongchau.com.vn/thuoc/xonatrix-forte-1719.html
